Year,Category,Nominee,Won?
1944,Music (Scoring),Woman of the Town,NO
1944,Music (Scoring),Brazil,NO
1944,Music (Scoring),Cover Girl,YES
1944,Music (Scoring),Higher and Higher,NO
1944,Music (Scoring),Hollywood Canteen,NO
1944,Music (Scoring),Irish Eyes Are Smiling,NO
1944,Music (Scoring),Knickerbocker Holiday,NO
1944,Music (Scoring),Lady in the Dark,NO
1944,Music (Scoring),"Lady, Let's Dance",NO
1944,Music (Scoring),Meet Me in St. Louis,NO
1944,Music (Scoring),The Merry Monahans,NO
1944,Music (Scoring),Minstrel Man,NO
1944,Music (Scoring),Sensations of 1945,NO
1944,Music (Scoring),Song of the Open Road,NO
1944,Music (Scoring),Up in Arms,NO
1944,Music (Song),Higher and Higher,NO
1944,Music (Song),Follow the Boys,NO
1944,Music (Song),Sweet and Lowdown,NO
1944,Music (Song),Cover Girl,NO
1944,Music (Song),Up in Arms,NO
1944,Music (Song),Minstrel Man,NO
1944,Music (Song),Brazil,NO
1944,Music (Song),"Lady, Let's Dance",NO
1944,Music (Song),Hollywood Canteen,NO
1944,Music (Song),Going My Way,YES
1944,Music (Song),Song of the Open Road,NO
1944,Music (Song),Meet Me in St. Louis,NO
1944,Best Picture,Double Indemnity,NO
1944,Best Picture,Gaslight,NO
1944,Best Picture,Going My Way,YES
1944,Best Picture,Since You Went Away,NO
1944,Best Picture,Wilson,NO
1944,Short Film (Animated),And to Think I Saw It on Mulberry Street,NO
1944,Short Film (Animated),"Dog, Cat and Canary",NO
1944,Short Film (Animated),Fish Fry,NO
1944,Short Film (Animated),How to Play Football,NO
1944,Short Film (Animated),Mouse Trouble,YES
1944,Short Film (Animated),My Boy Johnny,NO
1944,Short Film (Animated),Swooner Crooner,NO
1944,Short Film (Live Action),Blue Grass Gentlemen,NO
1944,Short Film (Live Action),Jammin' the Blues,NO
1944,Short Film (Live Action),Movie Pests,NO
1944,Short Film (Live Action),Screen Snapshots' 50th Anniversary of Motion Pictures,NO
1944,Short Film (Live Action),Who's Who in Animal Land,YES
1944,Short Film (Live Action),Bombalera,NO
1944,Short Film (Live Action),I Won't Play,YES
1944,Short Film (Live Action),Main Street Today,NO
1944,Sound,Brazil,NO
1944,Sound,Casanova Brown,NO
1944,Sound,Cover Girl,NO
1944,Sound,Double Indemnity,NO
1944,Sound,His Butler's Sister,NO
1944,Sound,Hollywood Canteen,NO
1944,Sound,It Happened Tomorrow,NO
1944,Sound,Kismet,NO
1944,Sound,Music in Manhattan,NO
1944,Sound,Voice in the Wind,NO
1944,Sound,Wilson,YES
1944,Writing,Going My Way,YES
1944,Writing,A Guy Named Joe,NO
1944,Writing,Lifeboat,NO
1944,Writing,None Shall Escape,NO
1944,Writing,The Sullivans,NO
1944,Writing,Hail the Conquering Hero,NO
1944,Writing,The Miracle of Morgan's Creek,NO
1944,Writing,Two Girls and a Sailor,NO
1944,Writing,Wilson,YES
1944,Writing,Wing and a Prayer,NO
1944,Writing,Double Indemnity,NO
1944,Writing,Gaslight,NO
1944,Writing,Going My Way,YES
1944,Writing,Laura,NO
1944,Writing,Meet Me in St. Louis,NO
1944,Special Effects (archaic category),The Adventures of Mark Twain,NO
1944,Special Effects (archaic category),Days of Glory,NO
1944,Special Effects (archaic category),Secret Command,NO
1944,Special Effects (archaic category),Since You Went Away,NO
1944,Special Effects (archaic category),The Story of Dr. Wassell,NO
1944,Special Effects (archaic category),Thirty Seconds over Tokyo,YES
1944,Special Effects (archaic category),Wilson,NO
1943,Actor -- Leading Role,Casablanca ,NO
1943,Actor -- Leading Role,For Whom the Bell Tolls ,NO
1943,Actor -- Leading Role,Watch on the Rhine ,YES
1943,Actor -- Leading Role,Madame Curie ,NO
1943,Actor -- Leading Role,The Human Comedy ,NO
1943,Actor -- Supporting Role,The Song of Bernadette ,NO
1943,Actor -- Supporting Role,The More the Merrier ,YES
1943,Actor -- Supporting Role,Sahara ,NO
1943,Actor -- Supporting Role,Casablanca ,NO
1943,Actor -- Supporting Role,For Whom the Bell Tolls ,NO
1943,Actress -- Leading Role,The More the Merrier ,NO
1943,Actress -- Leading Role,For Whom the Bell Tolls ,NO
1943,Actress -- Leading Role,The Constant Nymph ,NO
1943,Actress -- Leading Role,Madame Curie ,NO
1943,Actress -- Leading Role,The Song of Bernadette ,YES
1943,Actress -- Supporting Role,The Song of Bernadette ,NO
1943,Actress -- Supporting Role,So Proudly We Hail! ,NO
1943,Actress -- Supporting Role,For Whom the Bell Tolls ,YES
1943,Actress -- Supporting Role,The Song of Bernadette ,NO
1943,Actress -- Supporting Role,Watch on the Rhine ,NO
1943,Art Direction,Five Graves to Cairo,NO
1943,Art Direction,Flight for Freedom,NO
1943,Art Direction,Madame Curie,NO
1943,Art Direction,Mission to Moscow,NO
1943,Art Direction,The North Star,NO
1943,Art Direction,The Song of Bernadette,YES
1943,Art Direction,For Whom the Bell Tolls,NO
1943,Art Direction,The Gang's All Here,NO
1943,Art Direction,Phantom of the Opera,YES
1943,Art Direction,This Is the Army,NO
1943,Art Direction,Thousands Cheer,NO
1943,Cinematography,Air Force,NO
1943,Cinematography,Casablanca,NO
1943,Cinematography,Corvette K-225,NO
1943,Cinematography,Five Graves to Cairo,NO
1943,Cinematography,The Human Comedy,NO
1943,Cinematography,Madame Curie,NO
1943,Cinematography,The North Star,NO
1943,Cinematography,Sahara,NO
1943,Cinematography,So Proudly We Hail!,NO
1943,Cinematography,The Song of Bernadette,YES
1943,Cinematography,For Whom the Bell Tolls,NO
1943,Cinematography,Heaven Can Wait,NO
1943,Cinematography,"Hello, Frisco, Hello",NO
1943,Cinematography,Lassie Come Home,NO
1943,Cinematography,Phantom of the Opera,YES
1943,Cinematography,Thousands Cheer,NO
1943,Directing,Casablanca,YES
1943,Directing,Heaven Can Wait,NO
1943,Directing,The Human Comedy,NO
1943,Directing,The More the Merrier,NO
1943,Directing,The Song of Bernadette,NO
1943,Documentary (Feature),Baptism of Fire,NO
1943,Documentary (Feature),The Battle of Russia,NO
1943,Documentary (Feature),Desert Victory,YES
1943,Documentary (Feature),For God and Country,NO
1943,Documentary (Feature),Report from the Aleutians,NO
1943,Documentary (Feature),Silent Village,NO
1943,Documentary (Feature),War Department Report,NO
1943,Documentary (Feature),"We've Come a Long, Long Way",NO
1943,Documentary (Short Subject),Bismarck Convoy Smashed,NO
1943,Documentary (Short Subject),Children of Mars,NO
1943,Documentary (Short Subject),Day of Battle,NO
1943,Documentary (Short Subject),December 7th,YES
1943,Documentary (Short Subject),The Dutch Tradition,NO
1943,Documentary (Short Subject),Kill or Be Killed,NO
1943,Documentary (Short Subject),The Labor Front,NO
1943,Documentary (Short Subject),Land of My Mother,NO
1943,Documentary (Short Subject),Letter from Livingston,NO
1943,Documentary (Short Subject),Life Line,NO
1943,Documentary (Short Subject),Plan for Destruction,NO
1943,Documentary (Short Subject),The Rear Gunner,NO
1943,Documentary (Short Subject),Servant of a Nation,NO
1943,Documentary (Short Subject),Swedes in America,NO
1943,Documentary (Short Subject),Task Force,NO
1943,Documentary (Short Subject),To the People of the United States,NO
1943,Documentary (Short Subject),Tomorrow We Fly,NO
1943,Documentary (Short Subject),The Voice That Thrilled the World,NO
1943,Documentary (Short Subject),Water--Friend or Enemy,NO
1943,Documentary (Short Subject),Wings Up,NO
1943,Documentary (Short Subject),Youth in Crisis,NO
1943,Film Editing,Air Force,YES
1943,Film Editing,Casablanca,NO
1943,Film Editing,Five Graves to Cairo,NO
1943,Film Editing,For Whom the Bell Tolls,NO
1943,Film Editing,The Song of Bernadette,NO
1943,Music (Scoring),The Amazing Mrs. Holliday,NO
1943,Music (Scoring),Casablanca,NO
1943,Music (Scoring),Commandos Strike at Dawn,NO
1943,Music (Scoring),The Fallen Sparrow,NO
1943,Music (Scoring),For Whom the Bell Tolls,NO
1943,Music (Scoring),Hangmen Also Die,NO
1943,Music (Scoring),Hi Diddle Diddle,NO
1943,Music (Scoring),In Old Oklahoma,NO
1943,Music (Scoring),Johnny Come Lately,NO
1943,Music (Scoring),The Kansan,NO
1943,Music (Scoring),Lady of Burlesque,NO
1943,Music (Scoring),Madame Curie,NO
1943,Music (Scoring),The Moon and Sixpence,NO
1943,Music (Scoring),The North Star,NO
1943,Music (Scoring),The Song of Bernadette,YES
1943,Music (Scoring),Victory through Air Power,NO
1943,Music (Scoring),Coney Island,NO
1943,Music (Scoring),Hit Parade of 1943,NO
1943,Music (Scoring),Phantom of the Opera,NO
1943,Music (Scoring),Saludos Amigos,NO
1943,Music (Scoring),The Sky's the Limit,NO
1943,Music (Scoring),Something to Shout About,NO
1943,Music (Scoring),Stage Door Canteen,NO
1943,Music (Scoring),Star Spangled Rhythm,NO
1943,Music (Scoring),This Is the Army,YES
1943,Music (Scoring),Thousands Cheer,NO
1943,Music (Song),Hit Parade of 1943,NO
1943,Music (Song),Cabin in the Sky,NO
1943,Music (Song),The Sky's the Limit,NO
1943,Music (Song),Saludos Amigos,NO
1943,Music (Song),Hers to Hold,NO
1943,Music (Song),Star Spangled Rhythm,NO
1943,Music (Song),Thank Your Lucky Stars,NO
1943,Music (Song),Stage Door Canteen,NO
1943,Music (Song),Something to Shout About,NO
1943,Music (Song),"Hello, Frisco, Hello",YES
1943,Best Picture,Casablanca,YES
1943,Best Picture,For Whom the Bell Tolls,NO
1943,Best Picture,Heaven Can Wait,NO
1943,Best Picture,The Human Comedy,NO
1943,Best Picture,In Which We Serve,NO
1943,Best Picture,Madame Curie,NO
1943,Best Picture,The More the Merrier,NO
1943,Best Picture,The Ox-Bow Incident,NO
1943,Best Picture,The Song of Bernadette,NO
1943,Best Picture,Watch on the Rhine,NO
1943,Short Film (Animated),The Dizzy Acrobat,NO
1943,Short Film (Animated),The 500 Hats of Bartholomew Cubbins,NO
1943,Short Film (Animated),Greetings Bait!,NO
1943,Short Film (Animated),Imagination,NO
1943,Short Film (Animated),Reason and Emotion,NO
1943,Short Film (Animated),Yankee Doodle Mouse,YES
1943,Short Film (Live Action),Amphibious Fighters,YES
1943,Short Film (Live Action),Cavalcade of Dance with Veloz and Yolanda,NO
1943,Short Film (Live Action),Champions Carry On,NO
1943,Short Film (Live Action),Hollywood in Uniform,NO
1943,Short Film (Live Action),Seeing Hands,NO
1943,Short Film (Live Action),Heavenly Music,YES
1943,Short Film (Live Action),Letter to a Hero,NO
1943,Short Film (Live Action),Mardi Gras,NO
1943,Short Film (Live Action),Women at War,NO
1943,Sound,Hangmen Also Die,NO
1943,Sound,In Old Oklahoma,NO
1943,Sound,Madame Curie,NO
1943,Sound,The North Star,NO
1943,Sound,Phantom of the Opera,NO
1943,Sound,Riding High,NO
1943,Sound,Sahara,NO
1943,Sound,Saludos Amigos,NO
1943,Sound,So This Is Washington,NO
1943,Sound,The Song of Bernadette,NO
1943,Sound,This Is the Army,NO
1943,Sound,This Land Is Mine,YES
1943,Writing,Action in the North Atlantic,NO
1943,Writing,Destination Tokyo,NO
1943,Writing,The Human Comedy,YES
1943,Writing,The More the Merrier,NO
1943,Writing,Shadow of a Doubt,NO
1943,Writing,Air Force,NO
1943,Writing,In Which We Serve,NO
1943,Writing,The North Star,NO
1943,Writing,Princess O'Rourke,YES
1943,Writing,So Proudly We Hail!,NO
1943,Writing,Casablanca,YES
1943,Writing,Holy Matrimony,NO
1943,Writing,The More the Merrier,NO
1943,Writing,The Song of Bernadette,NO
1943,Writing,Watch on the Rhine,NO
1943,Special Effects (archaic category),Air Force,NO
1943,Special Effects (archaic category),Bombardier,NO
1943,Special Effects (archaic category),Crash Dive,YES
1943,Special Effects (archaic category),The North Star,NO
1943,Special Effects (archaic category),So Proudly We Hail!,NO
1943,Special Effects (archaic category),Stand By for Action,NO
1942,Actor -- Leading Role,Yankee Doodle Dandy ,YES
1942,Actor -- Leading Role,Random Harvest ,NO
1942,Actor -- Leading Role,The Pride of the Yankees ,NO
1942,Actor -- Leading Role,Mrs. Miniver ,NO
1942,Actor -- Leading Role,The Pied Piper ,NO
1942,Actor -- Supporting Role,Wake Island ,NO
1942,Actor -- Supporting Role,Johnny Eager ,YES
1942,Actor -- Supporting Role,Yankee Doodle Dandy ,NO
1942,Actor -- Supporting Role,Tortilla Flat ,NO
1942,Actor -- Supporting Role,Mrs. Miniver ,NO
1942,Actress -- Leading Role,"Now, Voyager ",NO
1942,Actress -- Leading Role,Mrs. Miniver ,YES
1942,Actress -- Leading Role,Woman of the Year ,NO
1942,Actress -- Leading Role,My Sister Eileen ,NO
1942,Actress -- Leading Role,The Pride of the Yankees ,NO
1942,Actress -- Supporting Role,"Now, Voyager ",NO
1942,Actress -- Supporting Role,The Magnificent Ambersons ,NO
1942,Actress -- Supporting Role,Random Harvest ,NO
1942,Actress -- Supporting Role,Mrs. Miniver ,NO
1942,Actress -- Supporting Role,Mrs. Miniver ,YES
1942,Art Direction,George Washington Slept Here,NO
1942,Art Direction,The Magnificent Ambersons,NO
1942,Art Direction,The Pride of the Yankees,NO
1942,Art Direction,Random Harvest,NO
1942,Art Direction,The Shanghai Gesture,NO
1942,Art Direction,Silver Queen,NO
1942,Art Direction,The Spoilers,NO
1942,Art Direction,"Take a Letter, Darling",NO
1942,Art Direction,The Talk of the Town,NO
1942,Art Direction,This above All,YES
1942,Art Direction,Arabian Nights,NO
1942,Art Direction,Captains of the Clouds,NO
1942,Art Direction,Jungle Book,NO
1942,Art Direction,My Gal Sal,YES
1942,Art Direction,Reap the Wild Wind,NO
1942,Cinematography,Kings Row,NO
1942,Cinematography,The Magnificent Ambersons,NO
1942,Cinematography,Mrs. Miniver,YES
1942,Cinematography,Moontide,NO
1942,Cinematography,The Pied Piper,NO
1942,Cinematography,The Pride of the Yankees,NO
1942,Cinematography,"Take a Letter, Darling",NO
1942,Cinematography,The Talk of the Town,NO
1942,Cinematography,Ten Gentlemen from West Point,NO
1942,Cinematography,This above All,NO
1942,Cinematography,Arabian Nights,NO
1942,Cinematography,The Black Swan,YES
1942,Cinematography,Captains of the Clouds,NO
1942,Cinematography,Jungle Book,NO
1942,Cinematography,Reap the Wild Wind,NO
1942,Cinematography,To the Shores of Tripoli,NO
1942,Directing,Kings Row,NO
1942,Directing,Mrs. Miniver,YES
1942,Directing,Random Harvest,NO
1942,Directing,Wake Island,NO
1942,Directing,Yankee Doodle Dandy,NO
1942,Documentary (other),"Africa, Prelude to Victory",NO
1942,Documentary (other),The Battle of Midway,YES
1942,Documentary (other),Combat Report,NO
1942,Documentary (other),Conquer by the Clock,NO
1942,Documentary (other),The Grain That Built a Hemisphere,NO
1942,Documentary (other),"Henry Browne, Farmer",NO
1942,Documentary (other),High over the Borders,NO
1942,Documentary (other),High Stakes in the East,NO
1942,Documentary (other),Inside Fighting China,NO
1942,Documentary (other),It's Everybody's War,NO
1942,Documentary (other),Kokoda Front Line!,YES
1942,Documentary (other),Listen to Britain,NO
1942,Documentary (other),Little Belgium,NO
1942,Documentary (other),Little Isles of Freedom,NO
1942,Documentary (other),Mr. Blabbermouth!,NO
1942,Documentary (other),Mr. Gardenia Jones,NO
1942,Documentary (other),Moscow Strikes Back,YES
1942,Documentary (other),The New Spirit,NO
1942,Documentary (other),Prelude to War,YES
1942,Documentary (other),The Price of Victory,NO
1942,Documentary (other),A Ship Is Born,NO
1942,Documentary (other),Twenty-One Miles,NO
1942,Documentary (other),We Refuse to Die,NO
1942,Documentary (other),White Eagle,NO
1942,Documentary (other),Winning Your Wings,NO
1942,Film Editing,Mrs. Miniver,NO
1942,Film Editing,The Pride of the Yankees,YES
1942,Film Editing,The Talk of the Town,NO
1942,Film Editing,This above All,NO
1942,Film Editing,Yankee Doodle Dandy,NO
1942,Music (Scoring),Arabian Nights,NO
1942,Music (Scoring),Bambi,NO
1942,Music (Scoring),The Black Swan,NO
1942,Music (Scoring),The Corsican Brothers,NO
1942,Music (Scoring),Flying Tigers,NO
1942,Music (Scoring),The Gold Rush,NO
1942,Music (Scoring),I Married a Witch,NO
1942,Music (Scoring),Joan of Paris,NO
1942,Music (Scoring),Jungle Book,NO
1942,Music (Scoring),Klondike Fury,NO
1942,Music (Scoring),"Now, Voyager",YES
1942,Music (Scoring),The Pride of the Yankees,NO
1942,Music (Scoring),Random Harvest,NO
1942,Music (Scoring),The Shanghai Gesture,NO
1942,Music (Scoring),Silver Queen,NO
1942,Music (Scoring),"Take a Letter, Darling",NO
1942,Music (Scoring),The Talk of the Town,NO
1942,Music (Scoring),To Be or Not to Be,NO
1942,Music (Scoring),Flying with Music,NO
1942,Music (Scoring),For Me and My Gal,NO
1942,Music (Scoring),Holiday Inn,NO
1942,Music (Scoring),It Started with Eve,NO
1942,Music (Scoring),Johnny Doughboy,NO
1942,Music (Scoring),My Gal Sal,NO
1942,Music (Scoring),Yankee Doodle Dandy,YES
1942,Music (Scoring),You Were Never Lovelier,NO
1942,Music (Song),Always in My Heart,NO
1942,Music (Song),You Were Never Lovelier,NO
1942,Music (Song),Babes on Broadway,NO
1942,Music (Song),Youth on Parade,NO
1942,Music (Song),Orchestra Wives,NO
1942,Music (Song),Bambi,NO
1942,Music (Song),Flying with Music,NO
1942,Music (Song),Hellzapoppin',NO
1942,Music (Song),The Mayor of 44th Street,NO
1942,Music (Song),Holiday Inn,YES
1942,Best Picture,The Invaders,NO
1942,Best Picture,Kings Row,NO
1942,Best Picture,The Magnificent Ambersons,NO
1942,Best Picture,Mrs. Miniver,YES
1942,Best Picture,The Pied Piper,NO
1942,Best Picture,The Pride of the Yankees,NO
1942,Best Picture,Random Harvest,NO
1942,Best Picture,The Talk of the Town,NO
1942,Best Picture,Wake Island,NO
1942,Best Picture,Yankee Doodle Dandy,NO
1942,Short Film (Animated),All Out for 'V',NO
1942,Short Film (Animated),Blitz Wolf,NO
1942,Short Film (Animated),Der Fuehrer's Face,YES
1942,Short Film (Animated),Juke Box Jamboree,NO
1942,Short Film (Animated),Pigs in a Polka,NO
1942,Short Film (Animated),Tulips Shall Grow,NO
1942,Short Film (Live Action),Desert Wonderland,NO
1942,Short Film (Live Action),Marines in the Making,NO
1942,Short Film (Live Action),Speaking of Animals and Their Families,YES
1942,Short Film (Live Action),United States Marine Band,NO
1942,Short Film (Live Action),Beyond the Line of Duty,YES
1942,Short Film (Live Action),Don't Talk,NO
1942,Short Film (Live Action),Private Smith of the U.S.A.,NO
1942,Sound,Arabian Nights,NO
1942,Sound,Bambi,NO
1942,Sound,Flying Tigers,NO
1942,Sound,Friendly Enemies,NO
1942,Sound,The Gold Rush,NO
1942,Sound,Mrs. Miniver,NO
1942,Sound,Once upon a Honeymoon,NO
1942,Sound,The Pride of the Yankees,NO
1942,Sound,Road to Morocco,NO
1942,Sound,This above All,NO
1942,Sound,Yankee Doodle Dandy,YES
1942,Sound,You Were Never Lovelier,NO
1942,Writing,Holiday Inn,NO
1942,Writing,The Invaders,YES
1942,Writing,The Pride of the Yankees,NO
1942,Writing,The Talk of the Town,NO
1942,Writing,Yankee Doodle Dandy,NO
1942,Writing,One of Our Aircraft Is Missing,NO
1942,Writing,Road to Morocco,NO
1942,Writing,Wake Island,NO
1942,Writing,The War against Mrs. Hadley,NO
